,away_goal_a_1,away_goal_half_a_1,away_red_a_1,away_team_a_1,away_yellow_a_1,date_a_1,flag_a_1,footGoal_away_a_1,footGoal_away_half_a_1,footGoal_bet_a_1,footGoal_home_a_1,footGoal_home_half_a_1,goals_bet_a_1,home_goal_a_1,home_goal_half_a_1,home_red_a_1,home_team_a_1,home_yellow_a_1,id_a_1,main_bet_a_1,match_a_1,l_home_goal,l_away_goal,l_home_yellow,l_home_red,l_away_yellow,l_away_red,l_flag,l_net_goal,l_net_yellow,l_date,l_diff_time
915,3,2,0,阿森纳,0,16/04/09,1,4,2,11.0,7,4,2.75,3,2,0,西汉姆,2,916,0.5,英超,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.9998500224966255,0.49996250281228916,14/12/28,368.0
712,5,1,0,阿森纳,3,16/12/04,1,2,1,10.0,3,3,2.75,1,0,0,西汉姆,3,713,1.0,英超,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.9998500224966255,15/03/14,451.0
548,3,0,0,阿森纳,2,17/04/06,0,5,3,10.5,0,0,3.5,0,0,0,西汉姆,2,549,-1.25,英超,0.3333333333333333,1.6666666666666667,1.0,0.0,1.0,0.0,0.3333333333333333,-0.6666333349999167,0.0,15/08/09,363.6666666666667
299,0,0,0,阿森纳,0,17/12/14,1,7,3,10.0,1,0,3.0,0,0,0,西汉姆,2,300,0.75,英超,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,-0.9999000099990001,0.0,16/04/09,413.6666666666667
128,4,0,0,阿森纳,3,18/04/22,0,8,4,10.5,6,3,3.0,1,0,0,西汉姆,2,129,-1.0,英超,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.9998500224966255,16/12/04,338.0
64,3,1,0,阿森纳,1,18/08/25,0,7,2,10.5,2,1,3.25,1,1,0,西汉姆,3,65,-1.5,英超,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,-0.5999640021598704,-0.19998800071995684,17/04/06,295.0
1182,1,0,0,伯恩茅斯,3,15/09/12,1,4,3,10.5,4,1,2.5,3,1,0,诺维奇,2,1183,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1014,3,3,0,伯恩茅斯,1,16/01/16,0,5,5,11.0,3,3,2.25,0,0,0,诺维奇,1,1015,-0.5,英超,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,0.49996250281228916,-0.19998800071995684,0,42.0
1101,1,0,0,切尔西,1,15/11/21,0,6,4,10.5,5,3,3.0,0,0,0,诺维奇,4,1102,-1.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
958,2,2,0,切尔西,2,16/03/02,1,4,2,10.5,4,0,2.5,1,0,0,诺维奇,3,959,0.75,英超,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,-0.9997000899730081,0.5999640021598704,0,34.0
1165,1,0,0,利物浦,1,15/09/20,0,6,0,10.5,2,0,2.5,1,0,0,诺维奇,2,1166,-1.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1008,5,1,0,利物浦,1,16/01/23,1,3,1,11.0,3,3,2.25,4,2,0,诺维奇,0,1009,0.5,英超,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.33330000333300003,0,41.666666666666664
1186,3,1,0,南安普顿,0,15/08/30,0,6,4,10.5,4,1,2.25,0,0,1,诺维奇,1,1187,-0.5,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1030,0,0,1,南安普顿,1,16/01/02,1,9,6,10.5,4,1,2.25,1,0,0,诺维奇,1,1031,0.25,英超,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,-0.9999000099990001,0.9997000899730081,0,41.666666666666664
1074,1,1,0,埃弗顿,0,15/12/12,1,4,2,11.0,5,2,2.5,1,0,0,诺维奇,1,1075,0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
855,3,2,0,埃弗顿,0,16/05/15,0,4,3,11.0,11,5,3.0,0,0,0,诺维奇,0,856,-0.75,英超,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.9997000899730081,0,51.666666666666664
1053,3,2,0,托特纳姆热刺,1,15/12/26,0,9,7,10.5,4,3,2.75,0,0,0,诺维奇,2,1054,-1.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
994,3,2,0,托特纳姆热刺,2,16/02/03,1,8,5,10.0,6,3,2.5,0,0,0,诺维奇,2,995,0.75,英超,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,-0.9999000099990001,0.33330000333300003,0,13.0
1200,1,1,0,斯托克城,1,15/08/22,1,0,0,10.5,9,1,2.25,1,1,0,诺维奇,4,1201,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1109,0,0,0,斯旺西,0,15/11/07,1,2,1,10.0,5,2,2.5,1,0,0,诺维奇,1,1110,0.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
948,1,0,0,斯旺西,2,16/03/05,0,5,0,9.5,0,0,2.25,0,0,0,诺维奇,5,949,-0.25,英超,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.9997000899730081,0.9997000899730081,0,39.666666666666664
1123,2,0,0,曼城,2,15/10/31,0,12,6,11.5,4,2,3.25,1,0,1,诺维奇,2,1124,-1.75,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
940,0,0,0,曼城,1,16/03/12,1,8,3,10.5,3,2,2.75,0,0,0,诺维奇,3,941,1.0,英超,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,-0.33330000333300003,0.0,0,44.333333333333336
1061,1,0,0,曼联,0,15/12/19,0,11,6,9.5,0,0,2.75,2,1,0,诺维奇,2,1062,-1.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
872,1,0,0,曼联,0,16/05/07,1,6,3,10.5,1,1,2.5,0,0,0,诺维奇,1,873,0.5,英超,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.33330000333300003,0.9998500224966255,0,46.666666666666664
1209,1,0,0,桑德兰,1,15/08/15,0,6,2,10.0,6,3,2.25,3,2,0,诺维奇,2,1210,0.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
904,3,1,0,桑德兰,2,16/04/16,1,0,0,10.0,14,6,2.25,0,0,0,诺维奇,2,905,-0.25,英超,1.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.49996250281228916,0.33330000333300003,0,81.66666666666667
1220,3,1,0,水晶宫,0,15/08/08,1,4,0,11.0,1,1,2.25,1,0,0,诺维奇,1,1221,0.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
914,1,0,0,水晶宫,2,16/04/09,0,10,6,11.0,4,2,2.25,0,0,0,诺维奇,1,915,-0.5,英超,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,-0.49996250281228916,0.9997000899730081,0,81.66666666666667
1079,2,1,0,沃特福德,3,15/12/05,0,4,2,10.0,1,0,2.5,0,0,0,诺维奇,3,1080,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
860,2,1,0,沃特福德,3,16/05/12,1,1,1,10.5,5,4,2.5,4,3,0,诺维奇,2,861,-0.5,英超,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,-0.9998500224966255,0.0,0,53.0
1136,6,3,0,纽卡斯尔,1,15/10/18,0,3,0,10.5,7,1,2.5,2,2,0,诺维奇,1,1137,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
920,2,0,0,纽卡斯尔,0,16/04/02,1,5,0,10.5,6,2,2.25,3,1,0,诺维奇,0,921,-0.25,英超,0.6666666666666666,2.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,-0.4999812507030987,0.0,0,55.666666666666664
1153,2,1,0,莱斯特,1,15/10/03,1,8,3,10.0,17,3,2.75,1,0,0,诺维奇,0,1154,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
966,1,0,0,莱斯特,0,16/02/27,0,3,1,10.5,4,3,2.75,0,0,0,诺维奇,2,967,-1.0,英超,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.33330000333300003,-0.9997000899730081,0,49.0
1130,1,0,0,西布朗维奇,2,15/10/24,1,3,2,10.0,13,5,2.5,0,0,0,诺维奇,1,1131,-0.5,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
932,0,0,0,西布朗维奇,1,16/03/19,0,4,2,10.0,3,2,2.25,1,0,0,诺维奇,2,933,-0.25,英超,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.9997000899730081,-0.33330000333300003,0,49.0
1162,2,1,0,西汉姆,0,15/09/26,0,7,6,11.0,5,1,2.5,2,1,0,诺维奇,0,1163,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
976,2,0,0,西汉姆,2,16/02/13,1,3,1,11.0,3,2,2.25,2,0,0,诺维奇,2,977,0.0,英超,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,46.666666666666664
1044,0,0,0,阿斯顿维拉,5,15/12/28,1,7,3,10.5,3,1,2.25,2,1,0,诺维奇,2,1045,-0.5,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
985,2,1,0,阿斯顿维拉,0,16/02/06,0,2,1,10.0,11,2,2.0,0,0,0,诺维奇,2,986,-0.25,英超,0.6666666666666666,0.0,0.6666666666666666,0.0,1.6666666666666667,0.0,0.3333333333333333,0.9998500224966255,-0.428553062011628,0,13.333333333333334
1086,1,1,0,阿森纳,1,15/11/30,1,6,3,10.0,3,0,3.0,1,1,0,诺维奇,1,1087,1.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
877,1,0,0,阿森纳,1,16/05/01,0,7,3,11.5,3,0,3.0,0,0,0,诺维奇,0,878,-1.75,英超,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0,51.0
1496,1,0,0,伯恩利,6,14/11/08,0,7,5,10.5,1,1,2.25,0,0,0,赫尔,4,1497,0.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1248,1,0,0,伯恩利,1,15/05/09,1,3,2,10.5,9,5,2.25,0,0,0,赫尔,1,1249,-0.5,英超,0.0,0.3333333333333333,1.3333333333333333,0.0,2.0,0.0,0.0,-0.9997000899730081,-0.19999400017999464,0,60.666666666666664
816,1,0,0,伯恩利,2,16/09/10,0,5,3,10.5,9,4,2.0,1,0,0,赫尔,0,817,-0.25,英超,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.9997000899730081,0.0,0,387.3333333333333
597,1,0,0,伯恩利,2,17/02/25,1,3,2,10.0,6,1,2.25,1,0,0,赫尔,1,598,-0.25,英超,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-0.9998500224966255,14/11/08,555.3333333333334
777,6,3,0,伯恩茅斯,0,16/10/15,0,5,1,10.5,4,1,2.5,1,1,0,赫尔,3,778,-0.75,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
642,1,1,0,伯恩茅斯,1,17/01/14,1,5,4,10.5,4,4,2.5,3,1,0,赫尔,0,643,0.0,英超,0.3333333333333333,2.0,1.0,0.0,0.0,0.0,0.0,-0.7142551033527134,0.9999000099990001,0,30.333333333333332
1446,2,1,0,切尔西,3,14/12/13,0,5,2,11.0,2,2,3.0,0,0,1,赫尔,4,1447,-2.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1305,3,2,0,切尔西,2,15/03/23,1,6,0,10.0,6,2,2.25,2,2,0,赫尔,0,1306,1.0,英超,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,0.0,0.0,-0.9998500224966255,0.14285102067054267,0,33.333333333333336
784,2,0,0,切尔西,2,16/10/01,1,7,3,10.5,5,4,2.75,0,0,0,赫尔,2,785,1.25,英超,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.19998800071995684,-0.9998500224966255,0,405.3333333333333
629,2,1,0,切尔西,1,17/01/23,0,9,7,11.0,7,2,3.0,0,0,0,赫尔,3,630,-2.0,英超,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.9998500224966255,0.0,14/12/13,519.3333333333334
1265,0,0,0,利物浦,0,15/04/29,1,7,2,10.0,7,3,2.25,1,1,0,赫尔,1,1266,0.5,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
792,5,3,0,利物浦,1,16/09/24,0,13,8,11.0,2,0,3.25,1,0,1,赫尔,2,793,-1.75,英超,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.9997000899730081,0.9997000899730081,0,171.33333333333334
616,0,0,0,利物浦,1,17/02/04,1,15,4,10.5,1,1,2.5,2,1,0,赫尔,2,617,1.0,英超,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.6666333349999167,0.33330000333300003,0,260.0
1503,1,1,0,南安普顿,0,14/11/01,1,4,1,10.0,6,3,2.5,0,0,0,赫尔,1,1504,0.5,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1287,2,0,0,南安普顿,2,15/04/11,0,2,2,10.0,5,2,2.25,0,0,0,赫尔,0,1288,-1.0,英超,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,-0.9997000899730081,0.9997000899730081,0,53.666666666666664
741,1,1,0,南安普顿,5,16/11/06,1,10,2,10.5,1,0,2.25,2,0,0,赫尔,0,742,0.75,英超,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,-0.9998500224966255,-0.9998500224966255,0,437.0
514,0,0,0,南安普顿,0,17/04/29,0,6,1,11.5,6,3,2.75,0,0,0,赫尔,3,515,-1.0,英超,0.6666666666666666,0.3333333333333333,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.33330000333300003,-0.999940003599784,14/11/01,611.0
1461,1,1,0,埃弗顿,1,14/12/04,0,6,4,10.5,4,2,2.5,1,0,0,赫尔,1,1462,-1.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1405,0,0,1,埃弗顿,4,15/01/01,1,8,3,10.5,4,3,2.25,2,2,0,赫尔,3,1406,0.25,英超,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0,9.333333333333334
668,2,1,0,埃弗顿,2,16/12/31,1,5,3,10.0,5,2,2.25,2,1,0,赫尔,2,669,0.5,英超,0.6666666666666666,0.0,1.0,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.9998500224966255,-0.14285102067054267,0,496.0
574,4,1,0,埃弗顿,2,17/03/18,0,5,3,12.0,8,2,2.5,0,0,1,赫尔,0,575,-1.0,英超,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,14/12/04,573.0
1590,0,0,0,女王公园巡游者,1,14/08/16,0,8,3,10.0,9,4,2.0,1,0,0,赫尔,2,1591,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1344,1,1,1,女王公园巡游者,4,15/02/21,1,6,5,10.5,5,1,2.25,1,1,0,赫尔,0,1345,-0.5,英超,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.9997000899730081,0.33330000333300003,0,63.0
1480,2,0,0,托特纳姆热刺,1,14/11/24,1,9,4,10.5,3,3,2.5,1,1,1,赫尔,3,1481,0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1241,2,0,0,托特纳姆热刺,3,15/05/16,0,6,2,11.0,8,0,2.75,0,0,0,赫尔,1,1242,-0.5,英超,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,-0.33330000333300003,0.49996250281228916,0,57.666666666666664
692,3,1,0,托特纳姆热刺,0,16/12/15,0,5,1,11.0,5,2,3.0,0,0,0,赫尔,2,693,-1.75,英超,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,-0.9998500224966255,-0.49996250281228916,0,443.6666666666667
474,7,3,0,托特纳姆热刺,0,17/05/21,1,3,2,10.5,2,0,3.5,1,0,0,赫尔,0,475,1.75,英超,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.9999000099990001,0.9998500224966255,14/11/24,600.6666666666666
1577,1,0,0,斯托克城,3,14/08/24,1,5,4,10.0,4,1,2.0,1,1,1,赫尔,1,1578,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1338,1,1,0,斯托克城,2,15/02/28,0,5,5,10.5,2,2,2.0,0,0,0,赫尔,2,1339,-0.5,英超,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,-0.49996250281228916,0,62.666666666666664
766,2,1,0,斯托克城,0,16/10/22,1,7,4,10.5,5,4,2.25,0,0,0,赫尔,2,767,0.0,英超,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,-0.9997000899730081,0.0,0,464.0
531,3,1,0,斯托克城,0,17/04/15,0,3,1,11.0,7,4,2.5,1,0,0,赫尔,2,532,-0.5,英超,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,-0.9998500224966255,0.9998500224966255,14/08/24,639.0
1432,1,1,0,斯旺西,2,14/12/20,1,4,3,10.0,4,2,2.25,0,0,0,赫尔,2,1433,0.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1299,3,2,0,斯旺西,1,15/04/04,0,4,1,10.0,7,2,2.0,1,0,1,赫尔,5,1300,-0.5,英超,0.0,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.9997000899730081,0.0,0,35.0
832,0,0,0,斯旺西,0,16/08/20,0,8,3,10.0,3,0,2.25,2,0,0,赫尔,0,833,-0.5,英超,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.49996250281228916,0.6666333349999167,0,371.0
579,1,0,0,斯旺西,1,17/03/11,1,7,4,10.0,2,2,2.25,2,0,0,赫尔,3,580,0.0,英超,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9998500224966255,0.0,14/12/20,574.0
1539,4,2,0,曼城,2,14/09/27,1,8,3,10.5,3,1,2.75,2,2,0,赫尔,0,1540,1.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1363,1,0,0,曼城,2,15/02/07,0,13,1,11.5,1,1,3.0,1,1,0,赫尔,4,1364,-1.75,英超,0.6666666666666666,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.3333166674999583,-0.9998500224966255,0,44.333333333333336
671,3,0,0,曼城,0,16/12/27,1,7,5,10.0,4,0,2.75,0,0,0,赫尔,1,672,1.25,英超,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333166674999583,0,503.6666666666667
541,3,1,0,曼城,0,17/04/08,0,7,5,11.5,3,2,3.5,1,0,0,赫尔,2,542,-2.25,英超,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,-0.9999000099990001,0.9997000899730081,14/09/27,605.6666666666666
1472,3,2,0,曼联,2,14/11/29,0,7,5,11.0,0,0,2.75,0,0,0,赫尔,2,1473,-1.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1227,0,0,1,曼联,2,15/05/24,1,1,0,10.5,8,4,2.75,0,0,0,赫尔,2,1228,0.25,英超,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,-0.9999000099990001,0.0,0,58.666666666666664
821,1,0,0,曼联,3,16/08/28,1,6,1,10.0,1,0,2.5,0,0,0,赫尔,2,822,1.25,英超,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0,366.6666666666667
619,0,0,0,曼联,1,17/02/02,0,7,4,11.5,1,1,3.0,0,0,0,赫尔,4,620,-1.75,英超,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.3333333333333333,-0.9997000899730081,-0.19998800071995684,14/11/29,524.6666666666666
1425,1,1,0,桑德兰,5,14/12/26,0,10,6,10.5,4,0,2.0,3,1,0,赫尔,2,1426,-0.5,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1331,1,0,0,桑德兰,6,15/03/04,1,4,0,10.5,6,3,2.0,1,1,0,赫尔,2,1332,-0.25,英超,1.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,0.0,0.0,0.49996250281228916,-0.428553062011628,0,22.666666666666668
737,3,1,1,桑德兰,2,16/11/19,0,2,1,10.5,8,3,2.25,0,0,0,赫尔,0,738,-0.25,英超,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,2.0,0.0,0.3333333333333333,0.0,-0.4999812507030987,0,440.0
501,2,0,0,桑德兰,1,17/05/06,1,4,3,10.5,7,1,2.75,0,0,0,赫尔,3,502,-1.0,英超,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,-0.9999000099990001,-0.9998500224966255,14/12/26,608.0
1533,0,0,0,水晶宫,2,14/10/04,1,7,2,10.5,6,4,2.5,2,0,0,赫尔,1,1534,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1272,0,0,0,水晶宫,0,15/04/25,0,0,0,11.0,9,6,2.25,2,0,0,赫尔,0,1273,-0.5,英超,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.9998500224966255,-0.33330000333300003,0,67.66666666666667
706,3,0,0,水晶宫,4,16/12/10,1,7,1,10.5,4,2,2.25,3,1,0,赫尔,2,707,0.25,英超,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9998500224966255,0.0,0,464.3333333333333
486,4,2,0,水晶宫,3,17/05/14,0,3,3,11.5,7,4,2.5,0,0,0,赫尔,5,487,-0.5,英超,1.0,1.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,-0.3333166674999583,14/10/04,619.3333333333334
756,1,0,0,沃特福德,1,16/10/29,0,7,5,10.5,2,0,2.25,0,0,0,赫尔,2,757,-0.75,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
524,0,0,0,沃特福德,1,17/04/22,1,7,6,10.5,4,0,2.5,2,0,1,赫尔,3,525,-0.5,英超,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,-0.9997000899730081,0.33330000333300003,0,58.333333333333336
709,1,0,0,米德尔斯堡,1,16/12/06,0,13,6,10.5,7,3,2.25,0,0,0,赫尔,1,710,-0.5,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
550,2,2,0,米德尔斯堡,1,17/04/06,1,4,3,9.5,8,4,2.25,4,3,0,赫尔,2,551,-0.5,英超,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,-0.9997000899730081,0.0,0,40.333333333333336
1552,2,0,0,纽卡斯尔,4,14/09/20,0,4,0,11.0,2,0,2.25,2,0,0,赫尔,2,1553,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1378,3,1,0,纽卡斯尔,1,15/01/31,1,2,1,10.0,3,0,2.0,0,0,0,赫尔,4,1379,0.0,英超,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,0.0,-0.3333166674999583,0,44.333333333333336
1415,1,1,0,莱斯特,1,14/12/28,1,1,1,10.5,5,3,2.25,0,0,0,赫尔,0,1416,0.0,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
848,1,0,0,莱斯特,2,16/08/13,1,3,2,10.5,5,3,2.25,2,1,0,赫尔,2,849,0.5,英超,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,-0.9997000899730081,-0.9997000899730081,0,198.0
586,3,1,0,莱斯特,1,17/03/04,0,10,5,11.0,4,2,2.5,1,1,0,赫尔,1,587,-0.75,英超,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.33330000333300003,0.0,0,333.3333333333333
1456,0,0,0,西布朗维奇,0,14/12/06,1,2,2,10.5,3,2,2.0,0,0,0,赫尔,1,1457,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1396,1,0,0,西布朗维奇,1,15/01/10,0,4,2,10.0,2,2,2.0,0,0,0,赫尔,0,1397,-0.5,英超,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.9997000899730081,0,11.666666666666666
726,1,1,0,西布朗维奇,2,16/11/26,1,6,4,10.5,2,0,2.25,1,0,0,赫尔,3,727,0.0,英超,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,-0.9997000899730081,-0.9997000899730081,0,469.0
654,3,0,0,西布朗维奇,0,17/01/02,0,7,2,10.5,9,6,2.0,1,1,0,赫尔,0,655,-0.5,英超,0.3333333333333333,0.3333333333333333,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.19998800071995684,14/12/06,506.0
1555,2,0,0,西汉姆,1,14/09/16,1,10,5,10.5,3,0,2.25,2,1,0,赫尔,3,1556,-0.25,英超,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1381,3,0,0,西汉姆,1,15/01/18,0,4,2,11.0,7,6,2.25,0,0,0,赫尔,3,1382,-0.75,英超,0.6666666666666666,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.49996250281228916,0,41.333333333333336
687,1,0,0,西汉姆,2,16/12/17,0,10,6,10.5,6,2,2.5,0,0,0,赫尔,4,688,-0.75,英超,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,-0.9999000099990001,0.49996250281228916,0,507.3333333333333
