,id,match,date,home_red,home_yellow,home_team,home_goal,away_goal,away_team,away_yellow,away_red,home_goal_half,away_goal_half,main_bet,goals_bet,footGoal_bet,footGoal_home_half,footGoal_home,footGoal_away_half,footGoal_away,flag,f_home_goal_all_h_3,f_away_goal_all_h_3,f_home_yellow_all_h_3,f_home_red_all_h_3,f_away_yellow_all_h_3,f_away_red_all_h_3,f_flag_all_h_3,f_net_goal_all_h_3,f_net_yellow_all_h_3,f_date_all_h_3,f_diff_time_all_h_3
1034,1035,英超,16/01/02,0,1,西汉姆,2,0,利物浦,1,0,1,0,0.5,2.25,11.5,2,3,3,9,1,1.0,0.6666666666666666,0.6666666666666666,0.0,2.3333333333333335,0.0,1.0,0.19998800071995684,-0.5555370376543005,15/11/29,19.666666666666668
1001,1002,英超,16/01/24,0,2,西汉姆,2,2,曼城,3,0,1,1,0.75,2.75,11.0,2,5,2,2,1,1.3333333333333333,0.3333333333333333,1.0,0.0,2.0,0.0,1.0,0.5999640021598704,-0.3333222225925802,15/12/12,30.333333333333332
995,996,英超,16/02/03,0,3,西汉姆,2,0,阿斯顿维拉,0,1,0,0,-0.5,2.25,10.5,1,5,4,5,1,2.0,1.0,1.3333333333333333,0.0,2.3333333333333335,0.0,1.0,0.3333222225925802,-0.2727198349135933,15/12/29,26.0
968,969,英超,16/02/27,0,1,西汉姆,1,0,桑德兰,0,0,1,0,-0.5,2.5,10.5,4,5,4,6,1,2.0,0.6666666666666666,2.0,0.0,1.3333333333333333,0.3333333333333333,1.0,0.4999812507030987,0.19999400017999464,16/01/02,38.0
955,956,英超,16/03/03,0,0,西汉姆,1,0,托特纳姆热刺,3,0,1,0,0.25,2.5,11.5,5,6,0,3,1,1.6666666666666667,0.6666666666666666,2.0,0.0,1.0,0.3333333333333333,1.0,0.428553062011628,0.3333222225925802,16/01/24,24.333333333333332
923,924,英超,16/04/02,1,2,西汉姆,2,2,水晶宫,2,0,2,1,-0.5,2.5,11.5,3,4,2,5,1,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.9999250056245782,0.14285102067054267,16/02/03,41.333333333333336
915,916,英超,16/04/09,0,2,西汉姆,3,3,阿森纳,0,0,2,2,0.5,2.75,11.0,4,7,2,4,1,1.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.6666666666666667,0.0,1.0,0.3333166674999583,-0.24999062535154928,16/02/27,28.666666666666668
893,894,英超,16/04/21,0,0,西汉姆,3,1,沃特福德,3,1,2,0,-1.25,2.75,11.0,1,4,0,2,1,2.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.0,0.09090661163786438,-0.11110740753086013,16/03/03,26.666666666666668
869,870,英超,16/05/07,0,3,西汉姆,1,4,斯旺西,0,0,0,2,-1.5,3.0,10.5,7,13,0,3,1,2.6666666666666665,2.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.3333333333333333,1.0,0.1428540816982493,-0.11110740753086013,16/04/02,26.333333333333332
862,863,英超,16/05/11,0,1,西汉姆,3,2,曼联,3,0,1,0,0.25,2.75,11.0,4,6,1,2,1,2.3333333333333335,2.6666666666666665,1.6666666666666667,0.0,1.0,0.3333333333333333,1.0,-0.06666533335999941,0.24999062535154928,16/04/09,18.666666666666668
829,830,英超,16/08/21,0,3,西汉姆,1,0,伯恩茅斯,2,1,0,0,-0.25,2.25,10.5,0,1,2,6,1,2.3333333333333335,2.3333333333333335,1.3333333333333333,0.0,2.0,0.3333333333333333,1.0,0.0,-0.19999400017999464,16/04/21,110.0
812,813,英超,16/09/10,0,2,西汉姆,2,4,沃特福德,2,0,2,2,-0.5,2.5,10.5,2,4,1,4,1,1.6666666666666667,2.0,2.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,1.0,-0.09090661163786438,0.16666250010416409,16/05/07,89.33333333333333
790,791,英超,16/09/25,0,5,西汉姆,0,3,南安普顿,2,0,0,1,0.25,2.5,10.5,3,6,1,2,1,2.0,2.0,2.0,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,-0.07692130181611197,16/05/11,62.333333333333336
786,787,英超,16/10/01,0,2,西汉姆,1,1,米德尔斯堡,3,0,0,0,-0.5,2.5,10.5,2,4,2,5,1,1.0,2.3333333333333335,3.3333333333333335,0.0,2.0,0.3333333333333333,1.0,-0.3999880003599892,0.24999531258788898,16/08/21,22.666666666666668
767,768,英超,16/10/22,0,2,西汉姆,1,0,桑德兰,5,0,0,0,-0.75,2.75,10.5,4,6,0,2,1,1.0,2.6666666666666665,3.0,0.0,2.3333333333333335,0.0,1.0,-0.45453305818932205,0.12499765629394445,16/09/10,30.0
746,747,英超,16/11/05,0,4,西汉姆,1,1,斯托克城,1,0,0,0,-0.5,2.75,10.5,2,6,1,4,1,0.6666666666666666,1.3333333333333333,3.0,0.0,3.3333333333333335,0.0,1.0,-0.3333166674999583,-0.052630747935558934,16/09/25,30.0
712,713,英超,16/12/04,0,3,西汉姆,1,5,阿森纳,3,0,0,1,1.0,2.75,10.0,3,3,1,2,1,1.0,0.6666666666666666,2.6666666666666665,0.0,3.0,0.0,1.0,0.19998800071995684,-0.05882249136779943,16/10/01,45.333333333333336
696,697,英超,16/12/15,0,0,西汉姆,1,0,伯恩利,2,0,1,0,-0.75,2.5,11.0,4,6,1,1,1,1.0,2.0,3.0,0.0,3.0,0.0,1.0,-0.3333222225925802,0.0,16/10/22,35.0
687,688,英超,16/12/17,0,2,西汉姆,1,0,赫尔,4,0,0,0,-0.75,2.5,10.5,6,10,2,6,1,1.0,2.0,2.3333333333333335,0.0,2.0,0.0,1.0,-0.3333222225925802,0.07692130181611197,16/11/05,19.0
653,654,英超,17/01/03,1,2,西汉姆,0,2,曼联,2,0,0,0,1.0,2.75,10.0,2,2,0,1,1,1.0,1.6666666666666667,1.6666666666666667,0.0,3.0,0.0,1.0,-0.24999062535154928,-0.2857081633964986,16/12/04,22.0
646,647,英超,17/01/14,0,4,西汉姆,3,0,水晶宫,2,0,0,0,-0.25,2.25,11.0,0,2,1,2,1,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,2.6666666666666665,0.0,1.0,0.0,-0.3333250002083281,16/12/15,23.0
621,622,英超,17/02/02,0,3,西汉姆,0,4,曼城,3,0,0,3,1.0,3.0,10.0,0,2,3,4,1,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.3333333333333333,2.6666666666666665,0.0,1.0,0.3333166674999583,0.0,16/12/17,32.0
603,604,英超,17/02/11,0,3,西汉姆,2,2,西布朗维奇,2,0,0,1,-0.25,2.25,10.0,5,7,3,5,1,1.0,2.0,3.0,0.3333333333333333,2.3333333333333335,0.0,1.0,-0.3333222225925802,0.12499765629394445,17/01/03,25.333333333333332
581,582,英超,17/03/07,0,0,西汉姆,1,2,切尔西,1,0,0,1,1.0,2.5,10.0,3,6,1,4,1,1.6666666666666667,2.0,3.3333333333333335,0.0,2.3333333333333335,0.0,1.0,-0.09090661163786438,0.17646747410339816,17/01/14,36.333333333333336
573,574,英超,17/03/18,0,0,西汉姆,2,3,莱斯特,1,0,1,3,-0.25,2.5,10.0,1,6,5,5,1,1.0,2.6666666666666665,2.0,0.0,2.0,0.0,1.0,-0.45453305818932205,0.0,17/02/02,30.0
543,544,英超,17/04/08,0,5,西汉姆,1,0,斯旺西,1,0,1,0,-0.25,2.5,10.0,1,4,1,3,1,1.6666666666666667,2.3333333333333335,1.0,0.0,1.3333333333333333,0.0,1.0,-0.16666250010416409,-0.14285102067054267,17/02/11,36.333333333333336
522,523,英超,17/04/22,0,2,西汉姆,0,0,埃弗顿,3,0,0,0,0.5,2.75,10.0,4,8,1,4,1,1.3333333333333333,1.6666666666666667,1.6666666666666667,0.0,1.0,0.0,1.0,-0.11110740753086013,0.24999062535154928,17/03/07,31.666666666666668
504,505,英超,17/05/06,0,4,西汉姆,1,0,托特纳姆热刺,2,0,0,0,1.25,2.75,11.0,2,3,3,7,1,1.0,1.0,2.3333333333333335,0.0,1.6666666666666667,0.0,1.0,0.0,0.16666250010416409,17/03/18,30.333333333333332
485,486,英超,17/05/14,0,2,西汉姆,0,4,利物浦,0,0,0,1,1.0,2.5,10.0,2,4,4,6,1,0.6666666666666666,0.0,3.6666666666666665,0.0,2.0,0.0,1.0,0.9998500224966255,0.29411245683899695,17/04/08,22.0
429,430,英超,17/09/12,0,1,西汉姆,2,0,哈德斯菲尔德,2,0,0,0,-0.5,2.25,10.5,7,10,0,3,1,0.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,0.0,1.0,-0.5999640021598704,0.23076390544833578,17/04/22,131.0
418,419,英超,17/09/23,0,4,西汉姆,2,3,托特纳姆热刺,3,1,0,2,1.0,2.75,10.5,0,4,2,3,1,1.0,1.3333333333333333,2.3333333333333335,0.0,1.3333333333333333,0.0,1.0,-0.14285102067054267,0.2727198349135933,17/05/06,94.33333333333333
403,404,英超,17/09/30,0,3,西汉姆,1,0,斯旺西,2,0,0,0,-0.5,2.5,10.0,1,2,0,1,1,1.3333333333333333,2.3333333333333335,2.3333333333333335,0.0,1.6666666666666667,0.3333333333333333,1.0,-0.2727198349135933,0.16666250010416409,17/05/14,54.666666666666664
388,389,英超,17/10/21,0,1,西汉姆,0,3,布莱顿,0,0,0,2,-0.75,2.25,10.0,6,10,1,3,1,1.6666666666666667,1.0,2.6666666666666665,0.0,2.3333333333333335,0.3333333333333333,1.0,0.24999062535154928,0.06666533335999941,17/09/12,29.333333333333332
363,364,英超,17/11/05,0,3,西汉姆,1,4,利物浦,0,0,0,2,1.0,3.0,10.0,1,2,2,3,1,1.0,2.0,2.6666666666666665,0.0,1.6666666666666667,0.3333333333333333,1.0,-0.3333222225925802,0.23076390544833578,17/09/23,31.333333333333332
348,349,英超,17/11/25,0,1,西汉姆,1,1,莱斯特,1,0,1,1,0.0,2.25,10.0,2,5,2,5,1,0.6666666666666666,2.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,0.0,1.0,-0.5555370376543005,0.5555370376543005,17/09/30,37.0
318,319,英超,17/12/09,0,6,西汉姆,1,0,切尔西,1,0,1,0,1.0,2.75,10.5,3,4,2,3,1,0.6666666666666666,2.6666666666666665,1.6666666666666667,0.0,0.3333333333333333,0.0,1.0,-0.5999820005399839,0.6666333349999167,17/10/21,32.333333333333336
299,300,英超,17/12/14,0,2,西汉姆,0,0,阿森纳,0,0,0,0,0.75,3.0,10.0,0,1,3,7,1,1.0,1.6666666666666667,3.3333333333333335,0.0,0.6666666666666666,0.0,1.0,-0.24999062535154928,0.6666500004166563,17/11/05,21.0
286,287,英超,17/12/23,0,1,西汉姆,2,3,纽卡斯尔,1,0,1,1,-0.5,2.25,9.5,3,6,1,3,1,0.6666666666666666,0.3333333333333333,3.0,0.0,0.6666666666666666,0.0,1.0,0.33330000333300003,0.636346281465051,17/11/25,17.0
253,254,英超,18/01/03,0,3,西汉姆,2,1,西布朗维奇,2,0,0,1,-0.25,2.0,10.0,0,3,2,4,1,1.0,1.0,3.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.636346281465051,17/12/09,18.666666666666668
234,235,英超,18/01/20,0,3,西汉姆,1,1,伯恩茅斯,1,0,0,0,-0.5,2.5,10.0,3,6,2,3,1,1.3333333333333333,1.3333333333333333,2.0,0.0,1.0,0.0,1.0,0.0,0.3333222225925802,17/12/14,27.333333333333332
227,228,英超,18/01/31,0,1,西汉姆,1,1,水晶宫,3,0,1,1,0.0,2.25,10.0,3,5,1,3,1,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.0,1.3333333333333333,0.0,1.0,0.0,0.2727198349135933,17/12/23,26.0
204,205,英超,18/02/10,0,1,西汉姆,2,0,沃特福德,1,0,1,0,-0.25,2.5,9.5,4,8,2,7,1,1.3333333333333333,1.0,2.3333333333333335,0.0,2.0,0.0,1.0,0.14285102067054267,0.07692130181611197,18/01/03,23.0
177,178,英超,18/03/10,0,2,西汉姆,0,3,伯恩利,2,0,0,0,-0.25,2.0,10.0,4,5,0,1,1,1.3333333333333333,0.6666666666666666,1.6666666666666667,0.0,1.6666666666666667,0.0,1.0,0.3333166674999583,0.0,18/01/20,38.333333333333336
160,161,英超,18/03/31,0,0,西汉姆,3,0,南安普顿,3,0,3,0,0.0,2.25,10.0,5,5,1,9,1,1.0,1.3333333333333333,1.3333333333333333,0.0,2.0,0.0,1.0,-0.14285102067054267,-0.19999400017999464,18/01/31,43.0
135,136,英超,18/04/17,0,2,西汉姆,1,1,斯托克城,3,0,0,0,-0.5,2.25,10.0,4,10,0,1,1,1.6666666666666667,1.0,1.0,0.0,2.0,0.0,1.0,0.24999062535154928,-0.3333222225925802,18/02/10,40.333333333333336
117,118,英超,18/04/29,0,0,西汉姆,1,4,曼城,1,0,1,2,1.5,3.25,10.0,0,0,2,7,1,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,2.6666666666666665,0.0,1.0,0.0,-0.3333250002083281,18/03/10,30.333333333333332
99,100,英超,18/05/11,0,1,西汉姆,0,0,曼联,1,0,0,0,0.75,2.5,10.0,1,1,4,6,1,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.0,2.3333333333333335,0.0,1.0,0.0,-0.5555370376543005,18/03/31,25.666666666666668
97,98,英超,18/05/13,0,0,西汉姆,3,1,埃弗顿,1,0,1,0,-0.25,2.75,10.0,2,6,2,6,1,0.6666666666666666,1.6666666666666667,1.0,0.0,1.6666666666666667,0.0,1.0,-0.428553062011628,-0.24999062535154928,18/04/17,14.0
77,78,英超,18/08/18,0,6,西汉姆,1,2,伯恩茅斯,2,0,1,0,-0.5,2.75,10.0,3,6,3,4,1,1.3333333333333333,1.6666666666666667,0.3333333333333333,0.0,1.0,0.0,1.0,-0.11110740753086013,-0.49996250281228916,18/04/29,102.33333333333333
55,56,英超,18/09/01,0,2,西汉姆,0,1,伍尔弗汉普顿,1,0,0,0,0.0,2.25,10.0,2,4,1,4,1,1.3333333333333333,1.0,2.3333333333333335,0.0,1.3333333333333333,0.0,1.0,0.14285102067054267,0.2727198349135933,18/05/11,79.33333333333333
30,31,英超,18/09/23,0,2,西汉姆,0,0,切尔西,1,0,0,0,1.0,2.75,9.5,1,1,3,8,1,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.0,1.3333333333333333,0.0,1.0,0.0,0.3333250002083281,18/05/13,63.666666666666664
28,29,英超,18/09/29,0,0,西汉姆,3,1,曼联,1,0,2,0,0.5,2.5,9.5,3,4,2,9,1,0.3333333333333333,1.0,3.3333333333333335,0.0,1.3333333333333333,0.0,1.0,-0.49996250281228916,0.42856224509474794,18/08/18,25.333333333333332
3,4,英超,18/10/20,0,3,西汉姆,0,1,托特纳姆热刺,0,0,0,1,0.5,2.75,10.0,4,10,4,6,1,1.0,0.6666666666666666,1.3333333333333333,0.0,1.0,0.0,1.0,0.19998800071995684,0.14285102067054267,18/09/01,32.333333333333336
1220,1221,英超,15/08/08,0,1,诺维奇,1,3,水晶宫,0,0,0,1,0.0,2.25,11.0,1,1,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1200,1201,英超,15/08/22,0,4,诺维奇,1,1,斯托克城,1,0,1,1,-0.25,2.25,10.5,1,9,0,0,1,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,-0.49996250281228916,0.9997000899730081,0,4.666666666666667
1182,1183,英超,15/09/12,0,2,诺维奇,3,1,伯恩茅斯,3,0,1,0,-0.25,2.5,10.5,1,4,3,4,1,0.6666666666666666,1.3333333333333333,1.6666666666666667,0.0,0.3333333333333333,0.0,0.6666666666666666,-0.3333166674999583,0.6666333349999167,0,18.666666666666668
1153,1154,英超,15/10/03,0,0,诺维奇,1,2,莱斯特,1,0,0,1,-0.25,2.75,10.0,3,17,3,8,1,1.6666666666666667,1.6666666666666667,2.3333333333333335,0.0,1.3333333333333333,0.0,1.0,0.0,0.2727198349135933,15/08/08,39.666666666666664
1130,1131,英超,15/10/24,0,1,诺维奇,0,1,西布朗维奇,2,0,0,0,-0.5,2.5,10.0,5,13,2,3,1,1.6666666666666667,1.3333333333333333,2.0,0.0,1.6666666666666667,0.0,1.0,0.11110740753086013,0.09090661163786438,15/08/22,42.0
1109,1110,英超,15/11/07,0,1,诺维奇,1,0,斯旺西,0,0,0,0,0.0,2.5,10.0,2,5,1,2,1,1.3333333333333333,1.3333333333333333,1.0,0.0,2.0,0.0,1.0,0.0,-0.3333222225925802,15/09/12,35.0
1086,1087,英超,15/11/30,0,1,诺维奇,1,1,阿森纳,1,0,1,1,1.0,3.0,10.0,0,3,3,6,1,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,-0.19998800071995684,-0.19998800071995684,15/10/03,39.333333333333336
1074,1075,英超,15/12/12,0,1,诺维奇,1,1,埃弗顿,0,0,0,1,0.25,2.5,11.0,2,5,2,4,1,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,0.0,0.0,15/10/24,32.0
1044,1045,英超,15/12/28,0,2,诺维奇,2,0,阿斯顿维拉,5,0,1,0,-0.5,2.25,10.5,1,3,3,7,1,1.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.0,1.0,0.19998800071995684,0.49996250281228916,15/11/07,31.666666666666668
1030,1031,英超,16/01/02,0,1,诺维奇,1,0,南安普顿,1,1,0,0,0.25,2.25,10.5,1,4,6,9,1,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,2.0,0.0,1.0,0.3333166674999583,-0.19999400017999464,15/11/30,19.666666666666668
1008,1009,英超,16/01/23,0,0,诺维奇,4,5,利物浦,1,0,2,1,0.5,2.25,11.0,3,3,1,3,1,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,2.0,0.3333333333333333,1.0,0.5999640021598704,-0.19999400017999464,15/12/12,29.666666666666668
994,995,英超,16/02/03,0,2,诺维奇,0,3,托特纳姆热刺,2,0,0,2,0.75,2.5,10.0,3,6,5,8,1,2.3333333333333335,1.6666666666666667,1.0,0.0,2.3333333333333335,0.3333333333333333,1.0,0.16666250010416409,-0.3999880003599892,15/12/28,26.666666666666668
976,977,英超,16/02/13,0,2,诺维奇,2,2,西汉姆,2,0,0,0,0.0,2.25,11.0,2,3,1,3,1,1.6666666666666667,2.6666666666666665,1.0,0.0,1.3333333333333333,0.3333333333333333,1.0,-0.23076390544833578,-0.14285102067054267,16/01/02,24.333333333333332
958,959,英超,16/03/02,0,3,诺维奇,1,2,切尔西,2,0,0,2,0.75,2.5,10.5,0,4,2,4,1,2.0,3.3333333333333335,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,-0.24999531258788898,-0.11110740753086013,16/01/23,28.333333333333332
940,941,英超,16/03/12,0,3,诺维奇,0,0,曼城,1,0,0,0,1.0,2.75,10.5,2,3,3,8,1,1.0,2.3333333333333335,2.3333333333333335,0.0,2.0,0.0,1.0,-0.3999880003599892,0.07692130181611197,16/02/03,25.333333333333332
920,921,英超,16/04/02,0,0,诺维奇,3,2,纽卡斯尔,0,0,1,0,-0.25,2.25,10.5,2,6,0,5,1,1.0,1.3333333333333333,2.6666666666666665,0.0,1.6666666666666667,0.0,1.0,-0.14285102067054267,0.23076390544833578,16/02/13,33.666666666666664
904,905,英超,16/04/16,0,2,诺维奇,0,3,桑德兰,2,0,0,1,-0.25,2.25,10.0,6,14,0,0,1,1.3333333333333333,1.3333333333333333,2.0,0.0,1.0,0.0,1.0,0.0,0.3333222225925802,16/03/02,31.333333333333332
872,873,英超,16/05/07,0,1,诺维奇,0,1,曼联,0,0,0,0,0.5,2.5,10.5,1,1,3,6,1,1.0,1.6666666666666667,1.6666666666666667,0.0,1.0,0.0,1.0,-0.24999062535154928,0.24999062535154928,16/03/12,37.333333333333336
860,861,英超,16/05/12,0,2,诺维奇,4,2,沃特福德,3,0,3,1,-0.5,2.5,10.5,4,5,1,1,1,1.0,2.0,1.0,0.0,0.6666666666666666,0.0,1.0,-0.3333222225925802,0.19998800071995684,16/04/02,23.666666666666668
1577,1578,英超,14/08/24,1,1,赫尔,1,1,斯托克城,3,0,1,0,-0.25,2.0,10.0,1,4,4,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
1555,1556,英超,14/09/16,0,3,赫尔,2,2,西汉姆,1,0,1,0,-0.25,2.25,10.5,0,3,5,10,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.0,-0.49996250281228916,0,7.666666666666667
1539,1540,英超,14/09/27,0,0,赫尔,2,4,曼城,2,0,2,2,1.0,2.75,10.5,1,3,3,8,1,1.0,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0,15.0
1533,1534,英超,14/10/04,0,1,赫尔,2,0,水晶宫,2,0,0,0,-0.25,2.5,10.5,4,6,2,7,1,1.6666666666666667,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0,0.0,1.0,-0.16666250010416409,-0.19999400017999464,14/08/24,22.0
1503,1504,英超,14/11/01,0,1,赫尔,0,1,南安普顿,0,0,0,1,0.5,2.5,10.0,3,6,1,4,1,2.0,2.0,1.3333333333333333,0.0,1.6666666666666667,0.0,1.0,0.0,-0.11110740753086013,14/09/16,36.333333333333336
1480,1481,英超,14/11/24,1,3,赫尔,1,2,托特纳姆热刺,1,0,1,0,0.25,2.5,10.5,3,3,4,9,1,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,1.3333333333333333,0.0,1.0,-0.11110740753086013,-0.3333166674999583,14/09/27,44.0
1456,1457,英超,14/12/06,0,1,赫尔,0,0,西布朗维奇,0,0,0,0,-0.25,2.0,10.5,2,3,2,2,1,1.0,1.0,1.6666666666666667,0.3333333333333333,1.0,0.0,1.0,0.0,0.24999062535154928,14/10/04,36.666666666666664
1432,1433,英超,14/12/20,0,2,赫尔,0,1,斯旺西,2,0,0,1,0.0,2.25,10.0,2,4,3,4,1,0.3333333333333333,1.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,1.0,-0.49996250281228916,0.6666333349999167,14/11/01,29.666666666666668
1415,1416,英超,14/12/28,0,0,赫尔,0,1,莱斯特,1,0,0,1,0.0,2.25,10.5,3,5,1,1,1,0.3333333333333333,1.0,2.0,0.3333333333333333,1.0,0.0,1.0,-0.49996250281228916,0.3333222225925802,14/11/24,21.333333333333332
1405,1406,英超,15/01/01,0,3,赫尔,2,0,埃弗顿,4,1,2,0,0.25,2.25,10.5,3,4,3,8,1,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,-0.9998500224966255,0.0,14/12/06,14.0
1378,1379,英超,15/01/31,0,4,赫尔,0,3,纽卡斯尔,1,0,0,1,0.0,2.0,10.0,0,3,1,2,1,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,-0.16666250010416409,14/12/20,35.333333333333336
1357,1358,英超,15/02/11,0,1,赫尔,2,0,阿斯顿维拉,2,0,1,0,-0.25,2.0,10.0,1,3,1,7,1,0.6666666666666666,1.3333333333333333,2.3333333333333335,0.0,2.0,0.3333333333333333,1.0,-0.3333166674999583,0.07692130181611197,14/12/28,32.333333333333336
1344,1345,英超,15/02/21,0,0,赫尔,1,1,女王公园巡游者,4,1,1,1,-0.5,2.25,10.5,1,5,5,6,1,1.3333333333333333,1.0,2.6666666666666665,0.0,2.3333333333333335,0.3333333333333333,1.0,0.14285102067054267,0.06666533335999941,15/01/01,27.333333333333332
1331,1332,英超,15/03/04,0,2,赫尔,1,1,桑德兰,6,0,1,0,-0.25,2.0,10.5,3,6,0,4,1,1.0,1.3333333333333333,1.6666666666666667,0.0,2.3333333333333335,0.3333333333333333,1.0,-0.14285102067054267,-0.16666250010416409,15/01/31,21.333333333333332
1305,1306,英超,15/03/23,0,0,赫尔,2,3,切尔西,2,0,2,2,1.0,2.25,10.0,2,6,0,6,1,1.3333333333333333,0.6666666666666666,1.0,0.0,4.0,0.3333333333333333,1.0,0.3333166674999583,-0.5999880002399952,15/02/11,29.666666666666668
1265,1266,英超,15/04/29,0,1,赫尔,1,0,利物浦,0,0,1,0,0.5,2.25,10.0,3,7,2,7,1,1.3333333333333333,1.6666666666666667,0.6666666666666666,0.0,4.0,0.3333333333333333,1.0,-0.11110740753086013,-0.7142704084912467,15/02/21,53.333333333333336
1254,1255,英超,15/05/05,0,2,赫尔,1,3,阿森纳,0,0,0,3,0.75,2.5,10.5,0,0,1,5,1,1.3333333333333333,1.3333333333333333,1.0,0.0,2.6666666666666665,0.0,1.0,0.0,-0.45453305818932205,15/03/04,37.0
1248,1249,英超,15/05/09,0,1,赫尔,0,1,伯恩利,1,0,0,0,-0.5,2.25,10.5,5,9,2,3,1,1.3333333333333333,2.0,1.0,0.0,0.6666666666666666,0.0,1.0,-0.19999400017999464,0.19998800071995684,15/03/23,20.333333333333332
1227,1228,英超,15/05/24,0,2,赫尔,0,0,曼联,2,1,0,0,0.25,2.75,10.5,4,8,0,1,1,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,0.0,1.0,-0.3333166674999583,0.5999640021598704,15/04/29,19.666666666666668
848,849,英超,16/08/13,0,2,赫尔,2,1,莱斯特,2,0,1,0,0.5,2.25,10.5,3,5,2,3,1,0.3333333333333333,1.3333333333333333,1.6666666666666667,0.0,1.0,0.3333333333333333,1.0,-0.5999640021598704,0.24999062535154928,15/05/05,458.3333333333333
821,822,英超,16/08/28,0,2,赫尔,0,1,曼联,3,0,0,0,1.25,2.5,10.0,0,1,1,6,1,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,1.0,0.0,0.0,15/05/09,318.0
806,807,英超,16/09/17,1,0,赫尔,1,4,阿森纳,2,0,0,1,1.0,2.5,10.0,2,2,3,4,1,0.6666666666666666,0.6666666666666666,2.0,0.0,2.3333333333333335,0.3333333333333333,1.0,0.0,-0.07692130181611197,15/05/24,179.0
784,785,英超,16/10/01,0,2,赫尔,0,2,切尔西,2,0,0,0,1.25,2.75,10.5,4,5,3,7,1,1.0,2.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.0,-0.3333222225925802,-0.2727198349135933,16/08/13,32.333333333333336
766,767,英超,16/10/22,0,2,赫尔,0,2,斯托克城,0,0,0,1,0.0,2.25,10.5,4,5,4,7,1,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.0,1.0,-0.7499718760546478,-0.2727198349135933,16/08/28,37.0
741,742,英超,16/11/06,0,0,赫尔,2,1,南安普顿,5,0,0,1,0.75,2.25,10.5,0,1,2,10,1,0.3333333333333333,2.6666666666666665,1.3333333333333333,0.3333333333333333,1.3333333333333333,0.0,1.0,-0.7777518527160204,0.0,16/09/17,33.666666666666664
726,727,英超,16/11/26,0,3,赫尔,1,1,西布朗维奇,2,0,0,1,0.0,2.25,10.5,0,2,4,6,1,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.0,2.3333333333333335,0.0,1.0,-0.428553062011628,-0.2727198349135933,16/10/01,37.0
706,707,英超,16/12/10,0,2,赫尔,3,3,水晶宫,4,0,1,0,0.25,2.25,10.5,2,4,1,7,1,1.0,1.3333333333333333,1.6666666666666667,0.0,2.3333333333333335,0.0,1.0,-0.14285102067054267,-0.16666250010416409,16/10/22,32.333333333333336
671,672,英超,16/12/27,0,1,赫尔,0,3,曼城,0,0,0,0,1.25,2.75,10.0,0,4,5,7,1,2.0,1.6666666666666667,1.6666666666666667,0.0,3.6666666666666665,0.0,1.0,0.09090661163786438,-0.3749929688818335,16/11/06,33.0
